title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url
Pentestagent: Incorporating llm agents to automated penetration testing,X Shen; L Wang; Z Li; Y Chen; W Zhao; D Sun,2025,Proceedings of the 20th …,LLM-based automated penetration testing framework that leverages the power of LLMs and  various LLM- Our framework leverages multi-agent collaboration to automate intelligence,https://dl.acm.org/doi/abs/10.1145/3708821.3733882,https://dl.acm.org/doi/full/10.1145/3708821.3733882,59,"/scholar?cites=11027307264046571269&as_sdt=5,33&sciodt=0,33&hl=en"
"Survey on large language model-enhanced reinforcement learning: Concept, taxonomy, and methods",Y Cao; H Zhao; Y Cheng; T Shu; Y Chen,2024,… on Neural Networks …,"LLM-enhanced RL paradigm, we propose a structured taxonomy to systematically categorize  LLMs within the classical agent– Furthermore, collaboration of multiple LLM agents [175] is",https://ieeexplore.ieee.org/abstract/document/10766898/,https://arxiv.org/pdf/2404.00282,260,"/scholar?cites=8948908323391992082&as_sdt=5,33&sciodt=0,33&hl=en"
G-memory: Tracing hierarchical memory for multi-agent systems,G Zhang; M Fu; G Wan; M Yu; K Wang,2025,arXiv preprint arXiv …,"that far exceed those of single LLM agents, yet their capacity for  -agent collaboration  trajectories, and (2) lack crosstrial and  task-solving and social simulation LLM agents, and this",https://arxiv.org/abs/2506.07398,https://arxiv.org/pdf/2506.07398?,57,"/scholar?cites=15044507520472717635&as_sdt=5,33&sciodt=0,33&hl=en"
Synergistic multi-agent framework with trajectory learning for knowledge-intensive tasks,S Yue; S Wang; W Chen; X Huang; Z Wei,2025,Proceedings of the AAAI …,"multiagent framework that leverages external knowledge to enhance the interpretability and  factual consistency of LLM learning paradigm improves multiagent collaboration, resulting in",https://ojs.aaai.org/index.php/AAAI/article/view/34772,https://ojs.aaai.org/index.php/AAAI/article/download/34772/36927,25,"/scholar?cites=15215907246357455778&as_sdt=5,33&sciodt=0,33&hl=en"
Can large language models grasp legal theories? enhance legal reasoning with insights from multi-agent collaboration,W Yuan; J Cao; Z Jiang; Y Kang; J Lin,2024,Findings of the …,"Therefore, based on the sub-task set [st1, ..., stk], we employ k LLM-based agents to tackle   pst and generate k agents to tackle each sub-task. Each agents will break down specific",https://aclanthology.org/2024.findings-emnlp.445/,https://aclanthology.org/2024.findings-emnlp.445.pdf,31,"/scholar?cites=10582287794179253096&as_sdt=5,33&sciodt=0,33&hl=en"
Rag-enhanced collaborative llm agents for drug discovery,N Lee; E De Brouwer; E Hajiramezanali,2026,Proceedings of the …,"Through the collaboration of multiple LLM agents, CLADD dynamically retrieves information  from biomedical knowledge bases, contextualizes query molecules, and integrates relevant",https://ojs.aaai.org/index.php/AAAI/article/view/37020,https://ojs.aaai.org/index.php/AAAI/article/view/37020/40982,34,"/scholar?cites=17401680661582572753&as_sdt=5,33&sciodt=0,33&hl=en"
SCGen-Agent: Automated Generation of Smart Contract Based on Multi-agent Collaboration,Y Ji; Y Li; R Li; X Hao; D Yu,2025,… Cyber-Enabled Distributed …,"We replace the base LLM of the coding agent with currently mainstream code generation  models, including GPT-3.5 [8], CodeLlama [10], and DeepSeek-coder [11], all with a parameter",https://ieeexplore.ieee.org/abstract/document/11220504/,,0,
Reasoning with Commonsense Knowledge and Decision Heuristics for Scalable Ad hoc Human-Agent Collaboration,H Dodampegama; M Sridharan,2025,… International Conference on Distributed …,"domain, enabling the agent to leverage an LLM to anticipate high-level future tasks, use  logics to jointly plan for current and future tasks, and use decision-tree induction and an LLM for",https://dl.acm.org/doi/abs/10.1145/3772429.3772444,https://dl.acm.org/doi/full/10.1145/3772429.3772444,1,"/scholar?cites=14607257707503448165&as_sdt=5,33&sciodt=0,33&hl=en"
Long context scaling: Divide and conquer via multi-agent question-driven collaboration,S Xiao; Z Lin; W Gao; H Chen; Y Zhang,2025,arXiv preprint arXiv:2505.20625,"In this paper, we propose XpandA, a novel paradigm for multi-agent LLM workflow in  long context language modeling through continuous questioning-answering. It is a plug-and-play,",https://arxiv.org/abs/2505.20625,https://arxiv.org/pdf/2505.20625,2,"/scholar?cites=11338507614604509634&as_sdt=5,33&sciodt=0,33&hl=en"
"Pentest-ai, an llm-powered multi-agents framework for penetration testing automation leveraging mitre attack",SG Bianou; RG Batogna,2024,2024 IEEE International Conference …,"is to propose an LLM-powered multi-agent framework with the right balance of autonomy  and alignment, capable of enabling efficient human-agent collaboration for penetration testing",https://ieeexplore.ieee.org/abstract/document/10679480/,,33,"/scholar?cites=8356891186223658165&as_sdt=5,33&sciodt=0,33&hl=en"
GRIDAI: Generating and Repairing Intrusion Detection Rules via Collaboration among Multiple LLM-based Agents,J Li; Y Chai; L Du; C Duan; H Yan; Z Gu,2025,arXiv preprint arXiv:2510.13257,"collaboration of multiple LLMbased agents. Leveraging the reasoning capabilities of LLMs,  this framework comprises four agents,  Through agent collaboration, GRIDAI does not directly",https://arxiv.org/abs/2510.13257,https://arxiv.org/pdf/2510.13257,0,
Agents4plc: Automating closed-loop plc code generation and verification in industrial control systems using llm-based agents,Z Liu; R Zeng; D Wang; G Peng; X Liu,2026,IEEE Transactions …,"Our work is also inspired by the recent trend in code generation approaches which rely on  the cooperation of LLMbased agents. ChatDev [20], a virtual software development company",https://ieeexplore.ieee.org/abstract/document/11410524/,https://arxiv.org/pdf/2410.14209,49,"/scholar?cites=11237804185752726486&as_sdt=5,33&sciodt=0,33&hl=en"
LLM Bazaar: A Service Design for Supporting Collaborative Learning with an LLM-Powered Multi-Party Collaboration Infrastructure,Z Wu; J Shi; RC Murray; C Rosé; MS Andres,2025,arXiv preprint arXiv …,models (LLMs) into these agents offers new possibilities for fostering  collaboration support  architecture called Bazaar and integrate an LLM-agent shell that enables introduction of LLM-,https://arxiv.org/abs/2510.18877,https://arxiv.org/pdf/2510.18877,0,
Crab: Cross-environment agent benchmark for multimodal language model agents,T Xu; L Chen; DJ Wu; Y Chen; Z Zhang,2025,Findings of the …,", the first cross-environment agent benchmark framework, incorporating  multi-agent system  configurations on this benchmark. The experimental results demonstrate that the single agent",https://aclanthology.org/2025.findings-acl.1113/,https://aclanthology.org/2025.findings-acl.1113.pdf,36,"/scholar?cites=16208766196816995825&as_sdt=5,33&sciodt=0,33&hl=en"
Toward generative 6g simulation: An experimental multi-agent llm and ns-3 integration,F Rezazadeh; AA Gargari; S Lagén,2025,2025 IEEE …,: 1) Multi-Agent Architecture: We introduce a highly coordinated multi-agent system where  specialized agents  The Simulation Generation Agent (Agent#1) transforms natural language,https://ieeexplore.ieee.org/abstract/document/11104374/,https://arxiv.org/pdf/2503.13402,6,"/scholar?cites=8219517461479074200&as_sdt=5,33&sciodt=0,33&hl=en"
SciSciGPT: advancing human–AI collaboration in the science of science,E Shao; Y Wang; Y Qian; Z Pan; H Liu,2025,Nature Computational …,"LLM agent in  LLM agents’ potential in this realm, including developing SciSciGPT as a  proof-of-concept AI collaborator for SciSci, under the guidance of a comprehensive LLM agent",https://www.nature.com/articles/s43588-025-00906-6,https://www.nature.com/articles/s43588-025-00906-6.pdf,18,"/scholar?cites=9338096362418476283&as_sdt=5,33&sciodt=0,33&hl=en"
AgentCrypt: Advancing Privacy and (Secure) Computation in AI Agent Collaboration,H Karthikeyan; Y Guo; L de Castro,2025,arXiv preprint arXiv …,"We begin by prompting a large language model (LLM) to enumerate situations where encrypted   two LLMbased agents and one human agent, the user. The two LLM-based agents are:",https://arxiv.org/abs/2512.08104,https://arxiv.org/pdf/2512.08104,0,
Agentorchestra: A hierarchical multi-agent framework for general-purpose task solving,W Zhang; C Cui; Y Zhao; R Hu; Y Liu; Y Zhou,2025,arXiv e …,multi-agent framework for general-purpose task solving that integrates high-level planning  with modular agent collaboration.  scalable and general-purpose LLM-based agent systems.,https://ui.adsabs.harvard.edu/abs/2025arXiv250612508Z/abstract,,44,"/scholar?cites=16785359504534393547&as_sdt=5,33&sciodt=0,33&hl=en"
Expert-level policy style measurement via knowledge distillation with large language model collaboration,Y Zhang; B Huang; W Yuan; Z Jiang; L Peng,2025,Information Processing …,"distillation framework based on large lAnguage modeL collAboration. It transforms the weak   The framework incorporates multiple LLM-based agents (Prompter, Ranker, and Analyst)",https://www.sciencedirect.com/science/article/pii/S0306457325000329,,5,"/scholar?cites=1462428965875962109&as_sdt=5,33&sciodt=0,33&hl=en"
Which agent causes task failures and when? on automated failure attribution of llm multi-agent systems,S Zhang; M Yin; J Zhang; J Liu; Z Han; J Zhang,2025,arXiv preprint arXiv …,"127 LLM multi-agent systems with fine-grained annotations linking failures to specific agents   2023a; 2024a) excel in specific tasks, they struggle with challenges requiring collaboration",https://arxiv.org/abs/2505.00212,https://arxiv.org/pdf/2505.00212?,75,"/scholar?cites=18011512075348834096&as_sdt=5,33&sciodt=0,33&hl=en"
Adaptive task planning and coordination in multi-agent manufacturing systems using large language models,J Lim; J Zhao; E Hernandez; I Kovalenko,2026,Robotics and Computer …,"agents, have been employed to enhance flexibility and adaptability in manufacturing. However,  existing multi-agent system  a large language model-enabled multi-agent framework that",https://www.sciencedirect.com/science/article/pii/S0736584526000244,,0,
CHAIN-OF-QUERY: Unleashing the Power of LLMs in SQL-Aided Table Understanding via Multi-Agent Collaboration,S Sui; H Liu; S Liu; L Li; SH Choi,2025,Proceedings of the 14th …,": LLM-based table understanding, Text-to-SQL, and hybrid methods for table reasoning.  Additional discussions on multi-agent  LLM-Based Table Understanding. Since the structure of",https://aclanthology.org/2025.ijcnlp-long.53/,https://aclanthology.org/2025.ijcnlp-long.53.pdf,2,"/scholar?cites=10605018833734733016&as_sdt=5,33&sciodt=0,33&hl=en"
An LLM-driven framework for multiple-vehicle dispatching and navigation in smart city landscapes,R Chen; W Song; W Zu; ZX Dong; Z Guo,2024,… on Robotics and …,"to boost the cooperation of agents, it suffers limitations [6] regarding experience sharing  and the same action space for each agent. Therefore, a comprehensive multi-agent cooperative",https://ieeexplore.ieee.org/abstract/document/10610578/,,33,"/scholar?cites=15287904729892247270&as_sdt=5,33&sciodt=0,33&hl=en"
The sum leaks more than its parts: Compositional privacy risks and mitigations in multi-agent collaboration,V Patil; E Stengel-Eskin; M Bansal,2025,arXiv preprint arXiv:2509.14284,"Defense (CoDef), where responder agents collaborate with peers who vote based on a   defender collaboration. Together, our results expose a new class of risks in collaborative LLM",https://arxiv.org/abs/2509.14284,https://arxiv.org/pdf/2509.14284?,7,"/scholar?cites=4460693177895000338&as_sdt=5,33&sciodt=0,33&hl=en"
Codepori: Large scale model for autonomous software development by using multi-agents,Z Rasheed; M Waseem; M Saari; K Systä,2024,NA,"To this end, we introduce CodePori, an LLM based multi-agent model that autonomously   manageable tasks that can be distributed among the other agents. It efficiently segments these",https://researchportal.tuni.fi/en/publications/codepori-large-scale-model-for-autonomous-software-development-by/,https://researchportal.tuni.fi/files/125070149/2402.01411v1.pdf,32,"/scholar?cites=6983932222540851222&as_sdt=5,33&sciodt=0,33&hl=en"
Llm agents for education: Advances and applications,Z Chu; S Wang; J Xie; T Zhu; Y Yan; J Ye,2025,arXiv preprint arXiv …,2025d) propose the MathCCS benchmark and introduce a sequence error analysis  framework that leverages multi-agent collaboration. As the first benchmark for multimodal error,https://aclanthology.org/anthology-files/anthology-files/pdf/findings/2025.findings-emnlp.743.pdf,https://aclanthology.org/anthology-files/anthology-files/pdf/findings/2025.findings-emnlp.743.pdf,138,"/scholar?cites=4226071890866678953&as_sdt=5,33&sciodt=0,33&hl=en"
ARIMA Forecasting with LLM-Powered Multi-Agent Coordination for Omnichannel Retail KPIs,D Reyes; P Rosati,2025,2025 Twelfth International Conference on …,This paper presents a novel artificial intelligence (AI) agent-based framework for forecasting  key performance indicators (KPIs) in omnichannel retail environments. Traditional retail,https://ieeexplore.ieee.org/abstract/document/11313215/,,0,
Mmedagent-rl: Optimizing multi-agent collaboration for multimodal medical reasoning,P Xia; J Wang; Y Peng; K Zeng; Z Dong; X Wu,2025,arXiv preprint arXiv …,"The primary contribution of this paper is MMedAgent-RL, an RL-driven framework optimized  for multi-agent collaboration in improving medical reasoning. Empirical results on five",https://arxiv.org/abs/2506.00555,https://arxiv.org/pdf/2506.00555,45,"/scholar?cites=5258692419548111022&as_sdt=5,33&sciodt=0,33&hl=en"
Mediator-guided multi-agent collaboration among open-source models for medical decision-making,K Chen; M Liu; D Zong; C Ding; S Rui; Y Jiang,2025,arXiv preprint arXiv …,"Choice on LLM for mediator agents. We compare difference choices on LLM for mediator  agents, including GPT4o-mini (whose API fee is affordable) and Qwen2.5-32B. The results of",https://arxiv.org/abs/2508.05996,https://arxiv.org/pdf/2508.05996?,6,"/scholar?cites=1196792511070584751&as_sdt=5,33&sciodt=0,33&hl=en"
G-designer: Architecting multi-agent communication topologies via graph neural networks,G Zhang; Y Yue; X Sun; G Wan; M Yu; J Fang,2024,arXiv preprint arXiv …,"We propose the first communication protocol tailored for LLM-powered multi-agent systems,   state-of-the-art multi-agent collaboration frameworks like GPTSwarm and DyLAN by margins",https://arxiv.org/abs/2410.11782,https://arxiv.org/pdf/2410.11782,130,"/scholar?cites=9798919867311080746&as_sdt=5,33&sciodt=0,33&hl=en"
Marft: Multi-agent reinforcement fine-tuning,J Liao; M Wen; J Wang; W Zhang,2025,arXiv preprint arXiv:2504.16129,"To address these challenges, this article presents a comprehensive study of LLM-based   an effective explicit communication and coordination mechanism within the multi-agent system.",https://arxiv.org/abs/2504.16129,https://arxiv.org/pdf/2504.16129,30,"/scholar?cites=17394688535933138361&as_sdt=5,33&sciodt=0,33&hl=en"
Autosafecoder: A multi-agent framework for securing llm code generation through static analysis and fuzz testing,A Nunez; NT Islam; SK Jha; P Najafirad,2024,arXiv preprint arXiv:2409.10737,"AutoSafeCoder, a multi-agent framework that leverages LLM-driven agents for code   continuous collaboration. The framework consists of three agents: a Coding Agent responsible for",https://arxiv.org/abs/2409.10737,https://arxiv.org/pdf/2409.10737,41,"/scholar?cites=3870440309047680136&as_sdt=5,33&sciodt=0,33&hl=en"
Embodied Multi-Agent Planning With LLMs: A Best-of-N Strategy for Efficient Cooperation,CY Hsieh; SY Jhong; HC Lin; SL Li,2025,2025 International …,"LLM based self evaluation rubric that scores cooperation, task relevance, feasibility, and  clarity. Experiments on RoCoBench (sweep and sort tasks) show that the LLM  language model",https://ieeexplore.ieee.org/abstract/document/11389883/,,0,
A map of exploring human interaction patterns with LLM: Insights into collaboration and creativity,J Li; J Li; Y Su,2024,International conference on human-computer …,"interaction: Processing tool, Analysis assistant, Creative companion and Processing  agent. Overall, key contributions of this article include a new mapping procedure for human-AI",https://link.springer.com/chapter/10.1007/978-3-031-60615-1_5,https://arxiv.org/pdf/2404.04570,33,"/scholar?cites=6593787661249224651&as_sdt=5,33&sciodt=0,33&hl=en"
Towards end-to-end embodied decision making via multi-modal large language model: Explorations with gpt4-vision and beyond,L Chen; Y Zhang; S Ren; H Zhao; Z Cai,2023,arXiv preprint arXiv …,"Additionally, we propose HOLMES, a multi-agent cooperation framework that allows  LLMs to leverage MLLMs and APIs to gather multimodal information for informed decision-making.",https://arxiv.org/abs/2310.02071,https://arxiv.org/pdf/2310.02071,72,"/scholar?cites=13640334355930290631&as_sdt=5,33&sciodt=0,33&hl=en"
Agentic systems: A guide to transforming industries with vertical ai agents,F Bousetouane,2025,arXiv preprint arXiv:2501.00881,"In Section 3, we explore LLM agents, the bedrock of vertical AI agents, leveraging large   This pattern is suitable for decentralized or distributed tasks where agents share information",https://arxiv.org/abs/2501.00881,https://arxiv.org/pdf/2501.00881,50,"/scholar?cites=4953394002779858923&as_sdt=5,33&sciodt=0,33&hl=en"
Large language model for participatory urban planning,Z Zhou; Y Lin; D Jin; Y Li,2024,arXiv preprint arXiv:2402.17161,"In this work, we introduce an LLM-based multi-agent collaboration framework for   Specifically, we construct LLM agents to simulate a planner and thousands of residents with",https://arxiv.org/abs/2402.17161,https://arxiv.org/pdf/2402.17161,103,"/scholar?cites=17943029331702019101&as_sdt=5,33&sciodt=0,33&hl=en"
Star-agents: Automatic data optimization with llm agents for instruction tuning,H Zhou; Y Tang; H Qin; Y Yang; R Jin,2024,Advances in …,#NAME?,https://proceedings.neurips.cc/paper_files/paper/2024/hash/0852b88e96d973bd4e21b673f51621d0-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/0852b88e96d973bd4e21b673f51621d0-Paper-Conference.pdf,25,"/scholar?cites=17150384443021608008&as_sdt=5,33&sciodt=0,33&hl=en"
TriAgent: Automated Biomarker Discovery with Deep Research Grounding for Triage in Acute Care by LLM-Based Multi-Agent Collaboration,K Delikoyun; Q Chen; WS Kuan; JTY Soong,2025,arXiv preprint arXiv …,"TriAgent, a large language model (LLM)based multi-agent framework that couples  research  agent to generate research topics and delegate targeted queries to specialized sub-agents",https://arxiv.org/abs/2510.16080,https://arxiv.org/pdf/2510.16080,0,
MAMA-Memeia! Multi-Aspect Multi-Agent Collaboration for Depressive Symptoms Identification in Memes,S Agarwal; A Dhuler; P Ruhnke; M Speisman,2026,Proceedings of the …,"We aim to expand on these works with a more elaborate method by utilizing LLM agents.   and applying advanced LLM-based methods, including multiagent methods which have not",https://ojs.aaai.org/index.php/AAAI/article/view/40246,https://ojs.aaai.org/index.php/AAAI/article/view/40246/44207,1,"/scholar?cites=13431289918176216640&as_sdt=5,33&sciodt=0,33&hl=en"
"Agents in software engineering: Survey, landscape, and vision",Y Wang; W Zhong; Y Huang; E Shi; M Yang,2025,Automated Software …,"LLM-based agents in SE. In this paper, we conduct the first survey of the studies on combining  LLM-based agents with SE and present a framework of LLM The multi-agent collaboration",https://link.springer.com/article/10.1007/s10515-025-00544-2,https://arxiv.org/pdf/2409.09030?,79,"/scholar?cites=2364368781296750438&as_sdt=5,33&sciodt=0,33&hl=en"
Rudder: Steering Prefetching in Distributed GNN Training using LLM Agents,A Sarkar; S Ghosh; N Tallent; A Chadha,2026,arXiv preprint arXiv …,"traditional ML approaches: LLM agents (stateful generative  LLM agents vs. ML classifiers  In Reinforcement Learning, a  We call pretraining costs to bootstrap LLM agent/ML classifier",https://arxiv.org/abs/2602.23556,https://arxiv.org/pdf/2602.23556,0,
An llm-based digital twin for optimizing human-in-the loop systems,H Yang; M Siew; C Joe-Wong,2024,2024 IEEE International …,"the optimization of distributed systems.  distributed systems optimization. In this study, we  introduce a novel framework for distributed system control optimization, the LLM-aided agents-in",https://ieeexplore.ieee.org/abstract/document/10590311/,https://arxiv.org/pdf/2403.16809,54,"/scholar?cites=7881907699873939153&as_sdt=5,33&sciodt=0,33&hl=en"
Mobileexperts: A dynamic tool-enabled agent team in mobile devices,J Zhang; C Zhao; Y Zhao; Z Yu; M He; J Fan,2024,arXiv preprint arXiv …,"introduces tool formulation and multi-agent collaboration to address the aforementioned  challenges Inspired by the concept of swarm intelligence, the LLM-based MultiAgent System has",https://arxiv.org/abs/2407.03913,https://arxiv.org/pdf/2407.03913,31,"/scholar?cites=4083795083378576429&as_sdt=5,33&sciodt=0,33&hl=en"
mABC: multi-Agent Blockchain-Inspired Collaboration for root cause analysis in micro-services architecture,W Zhang; H Guo; J Yang; Z Tian; Y Zhang,2024,Findings of the …,"To mitigate the hallucination of LLM and avoid falling into non-terminating loops, we have  designed blockchain-inspired voting as a reflection for any answer to any question from any",https://aclanthology.org/2024.findings-emnlp.232/,https://aclanthology.org/2024.findings-emnlp.232.pdf,29,"/scholar?cites=373897806945476366&as_sdt=5,33&sciodt=0,33&hl=en"
Evaluating routing stability and coordination in swarm-based multi-agent task-oriented dialogue systems,A Khan; F Masood; A Iqbal; A Junaid; S Arif,2026,Scientific Reports,"AgentBench proposed a multi-environment benchmark to assess LLM agents in interactive  settings, reflecting a broader push toward standardized, quantitative evaluation rather than",https://www.nature.com/articles/s41598-026-42158-y,https://www.nature.com/articles/s41598-026-42158-y_reference.pdf,0,
Sqlfixagent: Towards semantic-accurate text-to-sql parsing via consistency-enhanced multi-agent collaboration,J Cen; J Liu; Z Li; J Wang,2025,Proceedings of the AAAI Conference on …,", we employ it as agents for error detection and correction on LLM-generated SQL, further   in LLM-based Text-to-SQL parsing and propose SQLFixAgent, a consistency-enhanced",https://ojs.aaai.org/index.php/AAAI/article/view/31979,https://ojs.aaai.org/index.php/AAAI/article/view/31979/34134,23,"/scholar?cites=17897386085215082633&as_sdt=5,33&sciodt=0,33&hl=en"
Evaluating llm-based agents for multi-turn conversations: A survey,S Guan; J Wang; J Bian; B Zhu; JG Lou,2026,ACM Transactions on …,"This survey examines evaluation methods for large language model (LLM)-based agents in  multi-turn conversational settings. Using a PRISMA-inspired framework, we systematically",https://dl.acm.org/doi/abs/10.1145/3793671,https://dl.acm.org/doi/pdf/10.1145/3793671,32,"/scholar?cites=8185088439609622524&as_sdt=5,33&sciodt=0,33&hl=en"
Large language model federated learning with blockchain and unlearning for cross-organizational collaboration,X Zuo; M Wang; T Zhu; S Yu; W Zhou,2024,arXiv preprint arXiv:2412.13551,"Our system model combines blockchain technology, multiagent interactions, and unlearning  mechanisms to facilitate secure, efficient cross-organizational collaboration in LLM training.",https://arxiv.org/abs/2412.13551,https://arxiv.org/pdf/2412.13551,6,"/scholar?cites=5672421190873948032&as_sdt=5,33&sciodt=0,33&hl=en"
DoVer: Intervention-Driven Auto Debugging for LLM Multi-Agent Systems,M Ma; J Zhang; F Yang; Y Kang; Q Lin,2025,arXiv preprint arXiv …,"Large language model (LLM)–based multi-agent systems are  , attributing errors to a  specific agent and step. However, this  from inter-agent coordination. For instance, when a sub-",https://arxiv.org/abs/2512.06749,https://arxiv.org/pdf/2512.06749,3,"/scholar?cites=7527492479394411544&as_sdt=5,33&sciodt=0,33&hl=en"
COLLAB-LLM: A Communication-Centric Role-Based Framework for Scalable Multi-Agent LLM Collaboration,E Albaroudi; M Hatamleh,2026,Asian Journal of …,,https://salford-repository.worktribe.com/OutputFile/4901253,https://salford-repository.worktribe.com/OutputFile/4901253,0,
Llm-collaboration on automatic science journalism for the general audience,G Jiang; X Shi; Q Luo,2024,arXiv preprint arXiv:2407.09756,"of LLM collaboration for automatic science journalism aimed at general readers. Initially, an  LLM  First, we assign a role to each LLM agent by a sentence. We then specify the task and",https://arxiv.org/abs/2407.09756,https://arxiv.org/pdf/2407.09756?,9,"/scholar?cites=12797494060393714416&as_sdt=5,33&sciodt=0,33&hl=en"
Knowledge-Aware Co-Reasoning for Multidisciplinary Collaboration,X Li; K Song; R Zhu; H Tang,2025,Proceedings of the 2025 …,"To mitigate potential degradation of the Critic based on LLM itself, our method combines LLM   on using KGs as contextual references for LLM agents rather than graph-construction itself,",https://aclanthology.org/2025.emnlp-main.687/,https://aclanthology.org/2025.emnlp-main.687.pdf,1,"/scholar?cites=132306958783377694&as_sdt=5,33&sciodt=0,33&hl=en"
Long-video audio synthesis with multi-agent collaboration,Y Zhang; X Xu; X Xu; L Liu; Y Chen,2025,arXiv preprint arXiv:2503.10719,"Agent, a multi-agent framework that mimics professional dubbing workflows through structured  role collaboration In our experiments, all LLMbased agents use the Qwen API [37] with the",https://arxiv.org/abs/2503.10719,https://arxiv.org/pdf/2503.10719?,7,"/scholar?cites=1604346327619145896&as_sdt=5,33&sciodt=0,33&hl=en"
Moral alignment for LLM agents,E Tennant; S Hailes; M Musolesi,2024,arXiv preprint arXiv:2410.01639,"Compared to the original type of fine-tuning, we observe slightly more cooperation early on  in the trailing process, but the end point is similar to the results presented in the main paper,",https://arxiv.org/abs/2410.01639,https://arxiv.org/pdf/2410.01639,64,"/scholar?cites=8848916744794458087&as_sdt=5,33&sciodt=0,33&hl=en"
A multi-agent collaboration approach for identifying developer-fixed issues in github projects,Z Han; B Jiang; W Xue; C Dai; Q Huang,2024,CCF Conference on …,"propose a multi-agent approach based on large language model (LLM) to  agents,  independently analyzed by the LLM, and ultimately parallelly provide information to a summary",https://link.springer.com/chapter/10.1007/978-981-96-2376-1_33,,1,"/scholar?cites=1502357308753076941&as_sdt=5,33&sciodt=0,33&hl=en"
Flow-of-action: Sop enhanced llm-based multi-agent system for root cause analysis,C Pei; Z Wang; F Liu; Z Li; Y Liu; X He; R Kang,2025,… Proceedings of the …,"(SOP) enhanced LLM-based multi-agent system. By explicitly  agents to assist the main  agent by removing useless noise, narrowing the search space, and informing the main agent",https://dl.acm.org/doi/abs/10.1145/3701716.3715225,https://dl.acm.org/doi/pdf/10.1145/3701716.3715225,39,"/scholar?cites=11708380371988341973&as_sdt=5,33&sciodt=0,33&hl=en"
Toward better pragmatic tagging of peer review: Enhancing benchmark datasets via human-in-the-loop multi-agent collaboration,G He; T Su; M Zhang; J Yuan; Z Jiang; L Ma,2026,Information Processing …,"a large language model (LLM), prompted by annotation guidelines, serving as a large agent   Annotations where the human and large agent agree constitute the gold data, which is then",https://www.sciencedirect.com/science/article/pii/S0306457326000956,,0,
AI4Reading: Chinese Audiobook Interpretation System Based on Multi-Agent Collaboration,M Huang; J Qiang; Y Zhu; C Zhang,2025,Proceedings of the 63rd …,"Prompt-gaming: A pilot study on llm-evaluating agent in a meaningful energy game. In  Extended Abstracts of the CHI Conference on Human Factors in Computing Systems, pages 1– 12",https://aclanthology.org/2025.acl-demo.21/,https://aclanthology.org/2025.acl-demo.21.pdf,1,"/scholar?cites=12091808840938302784&as_sdt=5,33&sciodt=0,33&hl=en"
Llm/agent-as-data-analyst: A survey,Z Tang; W Wang; Z Zhou; Y Jiao; B Xu; B Niu,2025,arXiv preprint arXiv …,"An LLM-powered analysis agent leverages natural language as  term “fever”, whereas an  LLM-based operator can also recognize  LLM agents function not as static tools but as adaptive",https://arxiv.org/abs/2509.23988,https://arxiv.org/pdf/2509.23988?,8,"/scholar?cites=7068923328945126492&as_sdt=5,33&sciodt=0,33&hl=en"
Automl-agent: A multi-agent llm framework for full-pipeline automl,P Trirat; W Jeong; SJ Hwang,2024,arXiv preprint arXiv:2410.02958,"AutoMLAgent takes user’s task descriptions, facilitates collaboration between  the LLM  agents’ behavior within our framework and necessary for effective communication between agents",https://arxiv.org/abs/2410.02958,https://arxiv.org/pdf/2410.02958,82,"/scholar?cites=12685209538458002726&as_sdt=5,33&sciodt=0,33&hl=en"
Investigating emergent goal-like behaviour in large language models using experimental economics,S Phelps; YI Russell,2023,arXiv preprint arXiv:2305.07970,"design, we instantiated LLM-generated agents with various  We then assessed the agents’  level of cooperation in the  cooperation with defectors and decreased cooperation with",https://www.researchgate.net/profile/Yvan-Russell/publication/370776214_The_Machine_Psychology_of_Cooperation_Can_GPT_Models_Operationalise_Prompts_for_Altruism_Cooperation_Competitiveness_and_Selfishness_in_Economic_Games/links/6464caf9702026631653f4cd/The-Machine-Psychology-of-Cooperation-Can-GPT-Models-Operationalise-Prompts-for-Altruism-Cooperation-Competitiveness-and-Selfishness-in-Economic-Games.pdf,https://www.researchgate.net/profile/Yvan-Russell/publication/370776214_The_Machine_Psychology_of_Cooperation_Can_GPT_Models_Operationalise_Prompts_for_Altruism_Cooperation_Competitiveness_and_Selfishness_in_Economic_Games/links/6464caf9702026631653f4cd/The-Machine-Psychology-of-Cooperation-Can-GPT-Models-Operationalise-Prompts-for-Altruism-Cooperation-Competitiveness-and-Selfishness-in-Economic-Games.pdf,68,"/scholar?cites=6549220853984702984&as_sdt=5,33&sciodt=0,33&hl=en"
Human-LLM collaboration in generative design for customization,X Wang; Z Jiang; Y Xiong; A Liu,2025,Journal of Manufacturing Systems,"Against the background, this paper explores the potential of LLM in redefining GDfC. Based   three human-LLM collaboration schemes to demonstrate the potential roles of LLM in GDfC.",https://www.sciencedirect.com/science/article/pii/S0278612525000731,,17,"/scholar?cites=6073823879020529608&as_sdt=5,33&sciodt=0,33&hl=en"
