title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url,Cleaned Title,Original Abstract,Abstract DOI,Abstract Source,Abstract Status
Towards efficient llm grounding for embodied multi-agent collaboration,Y Zhang; S Yang; C Bai; F Wu; X Li,2025.0,Findings of the …,"Especially, LLM planning for multiagent collaboration requires communication of agents  or credit assignment as the feedback to re-adjust the proposed plans and achieve effective",https://aclanthology.org/2025.findings-acl.84/,https://aclanthology.org/2025.findings-acl.84.pdf,78,"/scholar?cites=7441440662929626998&as_sdt=5,33&sciodt=0,33&hl=en",Towards efficient llm grounding for embodied multi-agent collaboration,,,,skipped
On the resilience of llm-based multi-agent collaboration with faulty agents,J Huang; J Zhou; T Jin; X Zhou; Z Chen,2024.0,arXiv preprint arXiv …,language model-based multi-agent systems have shown great abilities across various tasks  due to the collaboration of expert agents : Architecting multi-agent communication topologies,https://arxiv.org/abs/2408.00989,https://arxiv.org/pdf/2408.00989,49,"/scholar?cites=2137458891747473244&as_sdt=5,33&sciodt=0,33&hl=en",On the resilience of llm-based multi-agent collaboration with faulty agents,,,,skipped
Impact of Communication Masking on Problem Solving in LLM Agent Networks,I Horiguchi; M Crosscombe,2025.0,2025 IEEE Symposium …,"of Large Language Model (LLM) agents communicating  agents through the masking of  words during communication. By  of agents under these constrained communication conditions,",https://ieeexplore.ieee.org/abstract/document/11030981/,,0,,Impact of Communication Masking on Problem Solving in LLM Agent Networks,,,,skipped
Agents: An open-source framework for autonomous language agents,W Zhou; YE Jiang; L Li; J Wu; T Wang; S Qiu,2023.0,arXiv preprint arXiv …,"must be based on an LLM, we include a “_is_human” property to an agent. If it is set to “True  We also showcase the human-agent interaction feature of the framework in a case study",https://arxiv.org/abs/2309.07870,https://arxiv.org/pdf/2309.07870,139,"/scholar?cites=17378587224686315113&as_sdt=5,33&sciodt=0,33&hl=en",Agents: An open-source framework for autonomous language agents,,,,skipped
LDP: An Identity-Aware Protocol for Multi-Agent LLM Systems,S Prakash,2026.0,arXiv preprint arXiv:2603.08852,"agent-to-agent protocols that are AI-native—that expose model identity, negotiate communication   To explore this thesis, we present the LLM Delegate Protocol (LDP), a protocol design",https://arxiv.org/pdf/2603.08852,https://arxiv.org/pdf/2603.08852,0,,LDP: An Identity-Aware Protocol for Multi-Agent LLM Systems,"Abstract As multi-agent AI systems scale to production, the protocols connecting them constrain their capabilities. Current protocols such as Google's A2A and Anthropic's MCP omit model-level metadata, preventing quality-aware routing, efficient communication, and governance. We present the LLM Delegate Protocol (LDP), which introduces five AI-native primitives: rich delegate identity cards, progressive payload negotiation, governed sessions, structured provenance, and trust domains. We implement LDP as a plugin adapter for the JamJet agent runtime and evaluate it against A2A and random baselines. Identity-aware routing achieves 12x lower latency on easy tasks; semantic frame payloads reduce token count by 37 percent with no quality loss; governed sessions eliminate 39 percent token overhead; and noisy provenance degrades quality below the no-provenance baseline, showing that confidence metadata is harmful without verification. Trust domain and fallback analyses demonstrate architectural advantages in security and resilience. This paper contributes a protocol design, reference implementation, and initial evidence that AI-native protocol primitives enable more efficient and governable multi-agent delegation.",10.21203/rs.3.rs-9121599/v1,Crossref,found
Adaptive Communication Protocols for Manager-Worker Small LLM Multi-Agent Systems in Resource-Constrained Environments,K Yashu; VJ Gogi,2025.0,2025 IEEE DELCON-International …,"communication framework integrates three core components optimized for small LLM multi-agent   The system consists of one manager agent utilizing DistilBERT (66,956,548 parameters",https://ieeexplore.ieee.org/abstract/document/11400330/,,0,,Adaptive Communication Protocols for Manager-Worker Small LLM Multi-Agent Systems in Resource-Constrained Environments,,,,skipped
TodyComm: Task-Oriented Dynamic Communication for Multi-Round LLM-based Multi-Agent System,W Fan; T Tognoli; HP Zou; C Miao; Y Wang,2026.0,arXiv preprint arXiv …,"of LLM-based MAS where the agents’ communication graph  communication channels  may impose time-varying constraints on bandwidth. In a dynamically adversarial setting, agents",https://arxiv.org/abs/2602.03688,https://arxiv.org/pdf/2602.03688,0,,TodyComm: Task-Oriented Dynamic Communication for Multi-Round LLM-based Multi-Agent System,,,,skipped
Building cooperative embodied agents modularly with large language models,H Zhang; W Du; J Shan; Q Zhou; Y Du,2023.0,arXiv preprint arXiv …,"communication and limit our discussion to two agents, though our methods and experiments  are generalizable to more than two agents strong LLM for the Planning and Communication",https://arxiv.org/abs/2307.02485,https://arxiv.org/pdf/2307.02485,478,"/scholar?cites=1624045542134367526&as_sdt=5,33&sciodt=0,33&hl=en",Building cooperative embodied agents modularly with large language models,"Building agents with adaptive behavior in cooperative tasks stands as a paramount goal in the realm of multi-agent systems. Current approaches to developing cooperative agents rely primarily on learning-based methods, whose policy generalization depends heavily on the diversity of teammates they interact with during the training phase. Such reliance, however, constrains the agents' capacity for strategic adaptation when cooperating with unfamiliar teammates, which becomes a significant challenge in zero-shot coordination scenarios. To address this challenge, we propose ProAgent, a novel framework that harnesses large language models (LLMs) to create proactive agents capable of dynamically adapting their behavior to enhance cooperation with teammates. ProAgent can analyze the present state, and infer the intentions of teammates from observations. It then updates its beliefs in alignment with the teammates' subsequent actual behaviors. Moreover, ProAgent exhibits a high degree of modularity and interpretability, making it easily integrated into various of coordination scenarios. Experimental evaluations conducted within the Overcooked-AI environment unveil the remarkable performance superiority of ProAgent, outperforming five methods based on self-play and population-based training when cooperating with AI agents. Furthermore, in partnered with human proxy models, its performance exhibits an average improvement exceeding 10% compared to the current state-of-the-art method. For more information about our project, please visit https://pku-proagent.github.io.",10.1609/aaai.v38i16.29710,Crossref,found
A taxonomy for human-llm interaction modes: An initial exploration,J Gao; SA Gebreegziabher; KTW Choo; TJJ Li,2024.0,Extended Abstracts of …,the human-LLM interaction: • RQ1: What are the diferent phases in a human-LLM interaction  fow?  Enhancing the LLM agent's understanding of human and AI team members' strengths,https://dl.acm.org/doi/abs/10.1145/3613905.3650786,https://dl.acm.org/doi/full/10.1145/3613905.3650786,91,"/scholar?cites=7777932788434330784&as_sdt=5,33&sciodt=0,33&hl=en",A taxonomy for human-llm interaction modes: An initial exploration,,,,skipped
Chatdev: Communicative agents for software development,C Qian; W Liu; H Liu; N Chen; Y Dang; J Li,2024.0,Proceedings of the …,"communication facilitates multi-agent collaboration, establishing language as a unifying bridge  for autonomous task-solving among LLM agents insights to advance LLM agents towards",https://aclanthology.org/2024.acl-long.810/,https://aclanthology.org/2024.acl-long.810.pdf,1540,"/scholar?cites=12890097666801906958&as_sdt=5,33&sciodt=0,33&hl=en",Chatdev: Communicative agents for software development,,,,skipped
"Agent skills for large language models: Architecture, acquisition, security, and the path forward",R Xu; Y Yan,2026.0,arXiv preprint arXiv:2602.12430,"Unlike prior surveys that broadly cover LLM agents or tool use, this work  use agent,” and  “Model Context Protocol.” We explicitly exclude earlier surveys’ coverage of general LLM agent",https://arxiv.org/abs/2602.12430,https://arxiv.org/pdf/2602.12430,7,"/scholar?cites=18064233784244268064&as_sdt=5,33&sciodt=0,33&hl=en","Agent skills for large language models: Architecture, acquisition, security, and the path forward",,,,skipped
APOLLO: An Open Platform for LLM-Based Multi-agent Interaction Research,A Johny; E Schneiders; J Clos,2025.0,International Conference on Persuasive …,agents are orchestrated by APOLLO to engage in collaborative discourse aimed at reaching  consensus. This agent- to investigate interaction with LLM-based multi-agent systems in a,https://link.springer.com/chapter/10.1007/978-3-031-97177-8_10,https://eprints.soton.ac.uk/504928/1/Pers_Tech_APOLLO-2.pdf,1,"/scholar?cites=13022881204781236805&as_sdt=5,33&sciodt=0,33&hl=en",APOLLO: An Open Platform for LLM-Based Multi-agent Interaction Research,,,,skipped
